gold 49 0.06093314763231198
still 49 0.06093314763231198
curious 48 0.05968961400716276
knew 48 0.05968961400716276
first 48 0.05968961400716276
last 48 0.05968961400716276
horrible 48 0.05968961400716276
suddenly 47 0.05844608038201353
myself 47 0.05844608038201353
name 47 0.05844608038201353
rather 47 0.05844608038201353
voice 47 0.05844608038201353
work 46 0.05720254675686431
whose 46 0.05720254675686431
way 46 0.05720254675686431
strange 46 0.05720254675686431
found 46 0.05720254675686431
pleasure 45 0.055959013131715085
take 45 0.055959013131715085
get 45 0.055959013131715085
passion 45 0.055959013131715085
beautiful 44 0.05471547950656586
just 44 0.05471547950656586
began 44 0.05471547950656586
saw 44 0.05471547950656586
mother 44 0.05471547950656586
duchess 44 0.05471547950656586
charming 43 0.053471945881416634
dreadful 43 0.053471945881416634
talk 43 0.053471945881416634
woman 43 0.053471945881416634
put 42 0.05222841225626741
wish 42 0.05222841225626741
murmured 42 0.05222841225626741
against 42 0.05222841225626741
many 41 0.05098487863111819
laughed 41 0.05098487863111819
real 41 0.05098487863111819
simply 41 0.05098487863111819
secret 41 0.05098487863111819
red 41 0.05098487863111819
few 41 0.05098487863111819
seen 41 0.05098487863111819
girl 41 0.05098487863111819
dead 41 0.05098487863111819
painter 40 0.04974134500596897
play 40 0.04974134500596897
each 40 0.04974134500596897
perhaps 40 0.04974134500596897
met 40 0.04974134500596897
terrible 40 0.04974134500596897
wonder 40 0.04974134500596897
years 39 0.04849781138081974
though 39 0.04849781138081974
absolutely 39 0.04849781138081974
merely 39 0.04849781138081974
because 39 0.04849781138081974
give 39 0.04849781138081974
often 38 0.04725427775567051
new 37 0.04601074413052129
used 37 0.04601074413052129
indeed 37 0.04601074413052129
past 37 0.04601074413052129
bad 37 0.04601074413052129
heard 37 0.04601074413052129
youth 37 0.04601074413052129
certainly 36 0.044767210505372065
yourself 36 0.044767210505372065
boy 36 0.044767210505372065
feel 36 0.044767210505372065
half 36 0.044767210505372065
whole 36 0.044767210505372065
having 36 0.044767210505372065
behind 36 0.044767210505372065
mad 36 0.044767210505372065
place 35 0.04352367688022284
suppose 35 0.04352367688022284
forget 35 0.04352367688022284
ah 35 0.04352367688022284
mind 35 0.04352367688022284
sense 34 0.042280143255073614
stood 34 0.042280143255073614
air 34 0.042280143255073614
took 34 0.042280143255073614
find 33 0.04103660962992439
matter 33 0.04103660962992439
does 33 0.04103660962992439
rose 33 0.04103660962992439
sure 33 0.04103660962992439
almost 33 0.04103660962992439
music 33 0.04103660962992439
joy 33 0.04103660962992439
alan 33 0.04103660962992439
won 32 0.03979307600477517
hideous 32 0.03979307600477517
may 32 0.03979307600477517
painted 32 0.03979307600477517
ask 32 0.03979307600477517
words 32 0.03979307600477517
answer 32 0.03979307600477517
death 32 0.03979307600477517
book 31 0.03854954237962595
cannot 31 0.03854954237962595
sat 31 0.03854954237962595
feet 31 0.03854954237962595
chair 31 0.03854954237962595
mean 30 0.03730600875447672
read 30 0.03730600875447672
coloured 30 0.03730600875447672
reason 30 0.03730600875447672
same 30 0.03730600875447672
black 30 0.03730600875447672
age 30 0.03730600875447672
friend 30 0.03730600875447672
poor 30 0.03730600875447672
became 30 0.03730600875447672
nature 30 0.03730600875447672
pain 30 0.03730600875447672
artist 29 0.0360624751293275
without 29 0.0360624751293275
friends 29 0.0360624751293275
hair 29 0.0360624751293275
delightful 29 0.0360624751293275
sorry 29 0.0360624751293275
terror 29 0.0360624751293275
help 29 0.0360624751293275
opened 29 0.0360624751293275
fancy 29 0.0360624751293275
god 29 0.0360624751293275
whom 28 0.034818941504178275
blue 28 0.034818941504178275
seems 28 0.034818941504178275
live 28 0.034818941504178275
shook 28 0.034818941504178275
heart 28 0.034818941504178275
body 28 0.034818941504178275
moments 28 0.034818941504178275
wild 28 0.034818941504178275
end 28 0.034818941504178275
home 28 0.034818941504178275
sin 28 0.034818941504178275
become 28 0.034818941504178275
campbell 28 0.034818941504178275
these 27 0.03357540787902905
garden 27 0.03357540787902905
heavy 27 0.03357540787902905
kind 27 0.03357540787902905
makes 27 0.03357540787902905
brought 27 0.03357540787902905
call 27 0.03357540787902905
known 27 0.03357540787902905
three 27 0.03357540787902905
sins 27 0.03357540787902905
morning 27 0.03357540787902905
large 26 0.03233187425387982
gone 26 0.03233187425387982
expression 26 0.03233187425387982
sit 26 0.03233187425387982
charm 26 0.03233187425387982
evening 26 0.03233187425387982
exquisite 26 0.03233187425387982
happy 26 0.03233187425387982
late 26 0.03233187425387982
try 26 0.03233187425387982
entered 26 0.03233187425387982
besides 26 0.03233187425387982
off 26 0.03233187425387982
fingers 25 0.0310883406287306
either 25 0.0310883406287306
understand 25 0.0310883406287306
others 25 0.0310883406287306
monstrous 25 0.0310883406287306
chapter 24 0.02984480700358138
light 24 0.02984480700358138
smile 24 0.02984480700358138
brain 24 0.02984480700358138
set 24 0.02984480700358138
word 24 0.02984480700358138
romance 24 0.02984480700358138
married 24 0.02984480700358138
both 24 0.02984480700358138
together 24 0.02984480700358138
till 24 0.02984480700358138
remember 24 0.02984480700358138
gentleman 24 0.02984480700358138
else 24 0.02984480700358138
days 24 0.02984480700358138
walked 24 0.02984480700358138
silver 24 0.02984480700358138
green 24 0.02984480700358138
lives 24 0.02984480700358138
clock 24 0.02984480700358138
times 24 0.02984480700358138
front 23 0.028601273378432154
itself 23 0.028601273378432154
perfectly 23 0.028601273378432154
sometimes 23 0.028601273378432154
canvas 23 0.028601273378432154
conscious 23 0.028601273378432154
mere 23 0.028601273378432154
influence 23 0.028601273378432154
however 23 0.028601273378432154
passions 23 0.028601273378432154
senses 23 0.028601273378432154
drew 23 0.028601273378432154
blood 23 0.028601273378432154
hope 22 0.02735773975328293
perfect 22 0.02735773975328293
gave 22 0.02735773975328293
best 22 0.02735773975328293
fellow 22 0.02735773975328293
wife 22 0.02735773975328293
laughing 22 0.02735773975328293
exclaimed 22 0.02735773975328293
yellow 22 0.02735773975328293
broke 22 0.02735773975328293
hour 22 0.02735773975328293
called 22 0.02735773975328293
son 22 0.02735773975328293
money 22 0.02735773975328293
changed 22 0.02735773975328293
narborough 22 0.02735773975328293
manner 21 0.026114206128133706
form 21 0.026114206128133706
window 21 0.026114206128133706
next 21 0.026114206128133706
far 21 0.026114206128133706
between 21 0.026114206128133706
sort 21 0.026114206128133706
leave 21 0.026114206128133706
coat 21 0.026114206128133706
minutes 21 0.026114206128133706
spoke 21 0.026114206128133706
certain 21 0.026114206128133706
colour 21 0.026114206128133706
remembered 21 0.026114206128133706
servant 21 0.026114206128133706
enough 21 0.026114206128133706
street 21 0.026114206128133706
happened 21 0.026114206128133706
loved 21 0.026114206128133706
act 21 0.026114206128133706
james 21 0.026114206128133706
horror 21 0.026114206128133706
part 20 0.024870672502984484
feeling 20 0.024870672502984484
lying 20 0.024870672502984484
bear 20 0.024870672502984484
laugh 20 0.024870672502984484
soon 20 0.024870672502984484
didn 20 0.024870672502984484
leaves 20 0.024870672502984484
least 20 0.024870672502984484
given 20 0.024870672502984484
hear 20 0.024870672502984484
grew 20 0.024870672502984484
care 20 0.024870672502984484
change 20 0.024870672502984484
self 20 0.024870672502984484
smiling 20 0.024870672502984484
club 20 0.024870672502984484
flung 20 0.024870672502984484
bye 20 0.024870672502984484
watched 20 0.024870672502984484
theatre 20 0.024870672502984484
died 20 0.024870672502984484
dinner 20 0.024870672502984484
point 19 0.023627138877835255
filled 19 0.023627138877835255
london 19 0.023627138877835255
extraordinary 19 0.023627138877835255
except 19 0.023627138877835255
whatever 19 0.023627138877835255
serious 19 0.023627138877835255
coming 19 0.023627138877835255
less 19 0.023627138877835255
also 19 0.023627138877835255
subtle 19 0.023627138877835255
present 19 0.023627138877835255
speak 19 0.023627138877835255
cold 19 0.023627138877835255
arm 19 0.023627138877835255
kept 19 0.023627138877835255
glanced 19 0.023627138877835255
memory 19 0.023627138877835255
fire 19 0.023627138877835255
rate 19 0.023627138877835255
keep 19 0.023627138877835255
fell 19 0.023627138877835255
prince 19 0.023627138877835255
de 19 0.023627138877835255
use 18 0.022383605252686033
studio 18 0.022383605252686033
open 18 0.022383605252686033
ago 18 0.022383605252686033
started 18 0.022383605252686033
marriage 18 0.022383605252686033
doing 18 0.022383605252686033
fact 18 0.022383605252686033
wrong 18 0.022383605252686033
themselves 18 0.022383605252686033
entirely 18 0.022383605252686033
horribly 18 0.022383605252686033
idea 18 0.022383605252686033
painting 18 0.022383605252686033
says 18 0.022383605252686033
while 18 0.022383605252686033
slowly 18 0.022383605252686033
tired 18 0.022383605252686033
scarlet 18 0.022383605252686033
five 18 0.022383605252686033
shame 18 0.022383605252686033
touch 18 0.022383605252686033
interest 18 0.022383605252686033
waiting 18 0.022383605252686033
tea 18 0.022383605252686033
dress 18 0.022383605252686033
paris 18 0.022383605252686033
already 18 0.022383605252686033
screen 18 0.022383605252686033
key 18 0.022383605252686033
another 17 0.021140071627536807
stirred 17 0.021140071627536807
huge 17 0.021140071627536807
bring 17 0.021140071627536807
towards 17 0.021140071627536807
marvellous 17 0.021140071627536807
watch 17 0.021140071627536807
smiled 17 0.021140071627536807
months 17 0.021140071627536807
society 17 0.021140071627536807
talking 17 0.021140071627536807
close 17 0.021140071627536807
lost 17 0.021140071627536807
pity 17 0.021140071627536807
glad 17 0.021140071627536807
taking 17 0.021140071627536807
write 17 0.021140071627536807
taken 17 0.021140071627536807
low 17 0.021140071627536807
wanted 17 0.021140071627536807
muttered 17 0.021140071627536807
alone 17 0.021140071627536807
child 17 0.021140071627536807
tragedy 17 0.021140071627536807
crept 17 0.021140071627536807
impossible 17 0.021140071627536807
mouth 17 0.021140071627536807
century 16 0.019896538002387585
hardly 16 0.019896538002387585
fantastic 16 0.019896538002387585
full 16 0.019896538002387585
sitting 16 0.019896538002387585
send 16 0.019896538002387585
silly 16 0.019896538002387585
england 16 0.019896538002387585
horrid 16 0.019896538002387585
different 16 0.019896538002387585
terribly 16 0.019896538002387585
personality 16 0.019896538002387585
since 16 0.019896538002387585
shallow 16 0.019896538002387585
stay 16 0.019896538002387585
o 16 0.019896538002387585
common 16 0.019896538002387585
killed 16 0.019896538002387585
followed 16 0.019896538002387585
imagination 16 0.019896538002387585
upstairs 16 0.019896538002387585
hung 16 0.019896538002387585
evil 16 0.019896538002387585
glass 15 0.01865300437723836
shadows 15 0.01865300437723836
silk 15 0.01865300437723836
vulgar 15 0.01865300437723836
cigarette 15 0.01865300437723836
saying 15 0.01865300437723836
absurd 15 0.01865300437723836
husband 15 0.01865300437723836
pale 15 0.01865300437723836
english 15 0.01865300437723836
lines 15 0.01865300437723836
agatha 15 0.01865300437723836
person 15 0.01865300437723836
played 15 0.01865300437723836
chance 15 0.01865300437723836
touched 15 0.01865300437723836
fear 15 0.01865300437723836
purple 15 0.01865300437723836
stained 15 0.01865300437723836
stopped 15 0.01865300437723836
tears 15 0.01865300437723836
sent 15 0.01865300437723836
marry 15 0.01865300437723836
herself 15 0.01865300437723836
acting 15 0.01865300437723836
jim 15 0.01865300437723836
subject 14 0.017409470752089137
rich 14 0.017409470752089137
corner 14 0.017409470752089137
gilt 14 0.017409470752089137
sought 14 0.017409470752089137
thin 14 0.017409470752089137
intellectual 14 0.017409470752089137
flowers 14 0.017409470752089137
telling 14 0.017409470752089137
modern 14 0.017409470752089137
meet 14 0.017409470752089137
question 14 0.017409470752089137
ten 14 0.017409470752089137
fascinating 14 0.017409470752089137
die 14 0.017409470752089137
twenty 14 0.017409470752089137
romantic 14 0.017409470752089137
silent 14 0.017409470752089137
aunt 14 0.017409470752089137
nearly 14 0.017409470752089137
standing 14 0.017409470752089137
experience 14 0.017409470752089137
appeared 14 0.017409470752089137
grace 14 0.017409470752089137
country 14 0.017409470752089137
box 14 0.017409470752089137
reached 14 0.017409470752089137
letter 14 0.017409470752089137
mode 13 0.01616593712693991
type 13 0.01616593712693991
forgive 13 0.01616593712693991
making 13 0.01616593712693991
able 13 0.01616593712693991
dim 13 0.01616593712693991
note 13 0.01616593712693991
looks 13 0.01616593712693991
shoulders 13 0.01616593712693991
moved 13 0.01616593712693991
story 13 0.01616593712693991
show 13 0.01616593712693991
strangely 13 0.01616593712693991
covered 13 0.01616593712693991
case 13 0.01616593712693991
hidden 13 0.01616593712693991
visible 13 0.01616593712693991
means 13 0.01616593712693991
under 13 0.01616593712693991
fond 13 0.01616593712693991
bit 13 0.01616593712693991
alter 13 0.01616593712693991
dull 13 0.01616593712693991
reality 13 0.01616593712693991
desire 13 0.01616593712693991
sound 13 0.01616593712693991
taught 13 0.01616593712693991
kill 13 0.01616593712693991
stage 13 0.01616593712693991
extremely 13 0.01616593712693991
small 13 0.01616593712693991
sighed 13 0.01616593712693991
uncle 13 0.01616593712693991
father 13 0.01616593712693991
valet 13 0.01616593712693991
erskine 13 0.01616593712693991
whispered 13 0.01616593712693991
ran 13 0.01616593712693991
scene 13 0.01616593712693991
lovely 13 0.01616593712693991
library 13 0.01616593712693991
opera 13 0.01616593712693991
curiosity 13 0.01616593712693991
seven 13 0.01616593712693991
juliet 13 0.01616593712693991
breath 13 0.01616593712693991
arms 13 0.01616593712693991
sigh 13 0.01616593712693991
surely 13 0.01616593712693991
top 13 0.01616593712693991
summer 12 0.01492240350179069
wind 12 0.01492240350179069
effect 12 0.01492240350179069
within 12 0.01492240350179069
year 12 0.01492240350179069
seem 12 0.01492240350179069
forehead 12 0.01492240350179069
lose 12 0.01492240350179069
knows 12 0.01492240350179069
sunlight 12 0.01492240350179069
revealed 12 0.01492240350179069
wondered 12 0.01492240350179069
store 12 0.01492240350179069
conscience 12 0.01492240350179069
trying 12 0.01492240350179069
mine 12 0.01492240350179069
afterwards 12 0.01492240350179069
ear 12 0.01492240350179069
doesn 12 0.01492240350179069
beginning 12 0.01492240350179069
whether 12 0.01492240350179069
nowadays 12 0.01492240350179069
flower 12 0.01492240350179069
genius 12 0.01492240350179069
ideal 12 0.01492240350179069
side 12 0.01492240350179069
houses 12 0.01492240350179069
discovered 12 0.01492240350179069
caught 12 0.01492240350179069
stop 12 0.01492240350179069
listen 12 0.01492240350179069
pay 12 0.01492240350179069
forgotten 12 0.01492240350179069
boyhood 12 0.01492240350179069
bright 12 0.01492240350179069
cruel 12 0.01492240350179069
knife 12 0.01492240350179069
mist 12 0.01492240350179069
lived 12 0.01492240350179069
ill 12 0.01492240350179069
morrow 12 0.01492240350179069
interesting 12 0.01492240350179069
rough 12 0.01492240350179069
trouble 12 0.01492240350179069
yesterday 12 0.01492240350179069
selby 12 0.01492240350179069
pretty 12 0.01492240350179069
crime 12 0.01492240350179069
grave 12 0.01492240350179069
lay 12 0.01492240350179069
determined 12 0.01492240350179069
curtain 12 0.01492240350179069
worship 12 0.01492240350179069
embroidered 12 0.01492240350179069
geoffrey 12 0.01492240350179069
roses 11 0.013678869876641466
birds 11 0.013678869876641466
sudden 11 0.013678869876641466
public 11 0.013678869876641466
placed 11 0.013678869876641466
jealous 11 0.013678869876641466
worth 11 0.013678869876641466
walking 11 0.013678869876641466
town 11 0.013678869876641466
dare 11 0.013678869876641466
deal 11 0.013678869876641466
foolish 11 0.013678869876641466
dine 11 0.013678869876641466
hate 11 0.013678869876641466
shown 11 0.013678869876641466
continued 11 0.013678869876641466
gazing 11 0.013678869876641466
ourselves 11 0.013678869876641466
tedious 11 0.013678869876641466
escape 11 0.013678869876641466
curiously 11 0.013678869876641466
giving 11 0.013678869876641466
tragic 11 0.013678869876641466
hat 11 0.013678869876641466
sky 11 0.013678869876641466
comes 11 0.013678869876641466
second 11 0.013678869876641466
value 11 0.013678869876641466
spirit 11 0.013678869876641466
beside 11 0.013678869876641466
doubt 11 0.013678869876641466
struck 11 0.013678869876641466
cheeks 11 0.013678869876641466
spoiled 11 0.013678869876641466
lip 11 0.013678869876641466
scientific 11 0.013678869876641466
sick 11 0.013678869876641466
troubled 11 0.013678869876641466
understood 11 0.013678869876641466
shot 11 0.013678869876641466
silence 11 0.013678869876641466
bell 11 0.013678869876641466
dark 11 0.013678869876641466
finished 11 0.013678869876641466
laid 11 0.013678869876641466
piece 11 0.013678869876641466
shaped 11 0.013678869876641466
putting 11 0.013678869876641466
closed 11 0.013678869876641466
somewhat 11 0.013678869876641466
during 11 0.013678869876641466
early 11 0.013678869876641466
cut 11 0.013678869876641466
hall 11 0.013678869876641466
mrs 11 0.013678869876641466
lead 11 0.013678869876641466
annoyed 11 0.013678869876641466
lit 11 0.013678869876641466
eight 11 0.013678869876641466
six 11 0.013678869876641466
windows 11 0.013678869876641466
sailor 11 0.013678869876641466
floor 11 0.013678869876641466
wrought 11 0.013678869876641466
cry 11 0.013678869876641466
lamp 11 0.013678869876641466
written 10 0.012435336251492242
view 10 0.012435336251492242
beneath 10 0.012435336251492242
blossoms 10 0.012435336251492242
dream 10 0.012435336251492242
worse 10 0.012435336251492242
exhibit 10 0.012435336251492242
intellect 10 0.012435336251492242
history 10 0.012435336251492242
indifferent 10 0.012435336251492242
faces 10 0.012435336251492242
led 10 0.012435336251492242
straight 10 0.012435336251492242
everybody 10 0.012435336251492242
hard 10 0.012435336251492242
presence 10 0.012435336251492242
realize 10 0.012435336251492242
dreadfully 10 0.012435336251492242
sad 10 0.012435336251492242
trust 10 0.012435336251492242
worshipped 10 0.012435336251492242
ready 10 0.012435336251492242
hesitated 10 0.012435336251492242
deep 10 0.012435336251492242
wine 10 0.012435336251492242
frowned 10 0.012435336251492242
altered 10 0.012435336251492242
month 10 0.012435336251492242
shadow 10 0.012435336251492242
grow 10 0.012435336251492242
murder 10 0.012435336251492242
pure 10 0.012435336251492242
assure 10 0.012435336251492242
george 10 0.012435336251492242
hated 10 0.012435336251492242
playing 10 0.012435336251492242
thinking 10 0.012435336251492242
future 10 0.012435336251492242
sleep 10 0.012435336251492242
park 10 0.012435336251492242
paper 10 0.012435336251492242
third 10 0.012435336251492242
drove 10 0.012435336251492242
king 10 0.012435336251492242
throat 10 0.012435336251492242
elaborate 10 0.012435336251492242
week 10 0.012435336251492242
waited 10 0.012435336251492242
kissed 10 0.012435336251492242
sister 10 0.012435336251492242
horse 10 0.012435336251492242
infinite 10 0.012435336251492242
hundred 10 0.012435336251492242
thrust 10 0.012435336251492242
dressed 10 0.012435336251492242
living 10 0.012435336251492242
eye 10 0.012435336251492242
cruelty 10 0.012435336251492242
threw 10 0.012435336251492242
sorrow 10 0.012435336251492242
murdered 10 0.012435336251492242
prayer 10 0.012435336251492242
safe 10 0.012435336251492242
adrian 10 0.012435336251492242
fatal 10 0.012435336251492242
gladys 10 0.012435336251492242
ugly 9 0.011191802626343016
moral 9 0.011191802626343016
books 9 0.011191802626343016
delicate 9 0.011191802626343016
pink 9 0.011191802626343016
wotton 9 0.011191802626343016
burden 9 0.011191802626343016
ivory 9 0.011191802626343016
natural 9 0.011191802626343016
winter 9 0.011191802626343016
duke 9 0.011191802626343016
ground 9 0.011191802626343016
leaning 9 0.011191802626343016
golden 9 0.011191802626343016
wall 9 0.011191802626343016
allowed 9 0.011191802626343016
shrill 9 0.011191802626343016
friendship 9 0.011191802626343016
brother 9 0.011191802626343016
younger 9 0.011191802626343016
greek 9 0.011191802626343016
madness 9 0.011191802626343016
image 9 0.011191802626343016
broken 9 0.011191802626343016
bound 9 0.011191802626343016
nonsense 9 0.011191802626343016
turning 9 0.011191802626343016
faint 9 0.011191802626343016
promised 9 0.011191802626343016
nice 9 0.011191802626343016
turn 9 0.011191802626343016
interested 9 0.011191802626343016
passing 9 0.011191802626343016
secrets 9 0.011191802626343016
charmed 9 0.011191802626343016
wondering 9 0.011191802626343016
high 9 0.011191802626343016
figure 9 0.011191802626343016
older 9 0.011191802626343016
shrugged 9 0.011191802626343016
quarrel 9 0.011191802626343016
cup 9 0.011191802626343016
watching 9 0.011191802626343016
hansom 9 0.011191802626343016
sofa 9 0.011191802626343016
study 9 0.011191802626343016
fall 9 0.011191802626343016
queen 9 0.011191802626343016
fashionable 9 0.011191802626343016
clever 9 0.011191802626343016
shaking 9 0.011191802626343016
thomas 9 0.011191802626343016
science 9 0.011191802626343016
actress 9 0.011191802626343016
fascinated 9 0.011191802626343016
stir 9 0.011191802626343016
frame 9 0.011191802626343016
mask 9 0.011191802626343016
ceased 9 0.011191802626343016
showed 9 0.011191802626343016
jewelled 9 0.011191802626343016
coarse 9 0.011191802626343016
rushed 9 0.011191802626343016
fine 9 0.011191802626343016
water 9 0.011191802626343016
marred 9 0.011191802626343016
held 9 0.011191802626343016
aside 9 0.011191802626343016
locked 9 0.011191802626343016
spent 9 0.011191802626343016
corruption 9 0.011191802626343016
francis 9 0.011191802626343016
eleven 9 0.011191802626343016
fault 8 0.009948269001193792
nineteenth 8 0.009948269001193792
peril 8 0.009948269001193792
tremulous 8 0.009948269001193792
stretched 8 0.009948269001193792
pallid 8 0.009948269001193792
grass 8 0.009948269001193792
strong 8 0.009948269001193792
eighteen 8 0.009948269001193792
creature 8 0.009948269001193792
steps 8 0.009948269001193792
ruin 8 0.009948269001193792
awfully 8 0.009948269001193792
polished 8 0.009948269001193792
examined 8 0.009948269001193792
brown 8 0.009948269001193792
anybody 8 0.009948269001193792
sorrows 8 0.009948269001193792
run 8 0.009948269001193792
wants 8 0.009948269001193792
listlessly 8 0.009948269001193792
tried 8 0.009948269001193792
piano 8 0.009948269001193792
choice 8 0.009948269001193792
none 8 0.009948269001193792
dreams 8 0.009948269001193792
appearance 8 0.009948269001193792
paint 8 0.009948269001193792
missed 8 0.009948269001193792
colours 8 0.009948269001193792
meant 8 0.009948269001193792
vanity 8 0.009948269001193792
longer 8 0.009948269001193792
dust 8 0.009948269001193792
emotions 8 0.009948269001193792
wait 8 0.009948269001193792
simple 8 0.009948269001193792
seated 8 0.009948269001193792
scenes 8 0.009948269001193792
passionate 8 0.009948269001193792
purity 8 0.009948269001193792
moods 8 0.009948269001193792
move 8 0.009948269001193792
stepped 8 0.009948269001193792
unconscious 8 0.009948269001193792
shoulder 8 0.009948269001193792
worn 8 0.009948269001193792
mystery 8 0.009948269001193792
wrinkled 8 0.009948269001193792
moon 8 0.009948269001193792
creeping 8 0.009948269001193792
quarter 8 0.009948269001193792
wrote 8 0.009948269001193792
letters 8 0.009948269001193792
isn 8 0.009948269001193792
remain 8 0.009948269001193792
burning 8 0.009948269001193792
